,anime_id,name,genre,type,episodes,rating,members
3355,1111,Vandread Gekitouhen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170.0
3356,31909,WakabaGirl Onsen Tsukaritai,"Comedy, Slice of Life",Special,1,7.02,4284.0
3357,1024,Weiß Kreuz OVA,"Action, Drama",OVA,2,7.02,4296.0
3358,1248,Zone of the Enders Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564.0
3359,29223,AldnoahZero Extra Archives,"Action, Mecha, Sci-Fi",Special,1,7.01,6895.0
3360,5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740.0
3361,492,Armitage III DualMatrix,"Action, Adventure, Mecha, Sci-Fi",Movie,1,7.01,11524.0
3362,405,Blood The Last Vampire,"Horror, Supernatural, Vampire",Movie,1,7.01,67778.0
3363,2122,Captain Tsubasa Saikyou no Teki Holland Youth,"Action, Shounen, Sports",OVA,1,7.01,2313.0
3364,3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",TV,21,7.01,382.0
3365,2055,Coo Tooi Umi kara Kita Coo,"Adventure, Drama, Mystery, Slice of Life",Movie,1,7.01,850.0
3366,2722,Crusher Joe The Movie,"Action, Adventure, Sci-Fi, Space",Movie,1,7.01,2018.0
3367,12565,FatePrototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,7.01,43469.0
3368,5136,Flag Director1s Edition Issenman no Kufura no Kiroku,Action,Movie,1,7.01,987.0
3369,6734,Ginga Tetsudou 999 Eien no Tabibito Emeraldas,"Sci-Fi, Space",Special,1,7.01,799.0
3370,3854,Ginga Tetsudou Monogatari Wasurerareta Toki no Wakusei,"Drama, Sci-Fi, Space",OVA,4,7.01,1236.0
3371,7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",TV,52,7.01,201.0
3372,3710,Hakaba Kitarou,"Horror, Supernatural",TV,11,7.01,6649.0
3373,3227,Harukanaru Toki no Naka de 3 Kurenai no Tsuki,"Action, Fantasy, Historical, Military, Shoujo",Special,1,7.01,2355.0
3374,4190,Harukanaru Toki no Naka de 3 Kurenai no Tsuki Special,"Comedy, Fantasy, Shoujo",Special,1,7.01,1010.0
3375,31234,Himouto UmaruchanS,"Comedy, Seinen, Slice of Life",Special,12,7.01,17038.0
3376,5043,Hurricane Live 2032,Music,Special,6,7.01,1039.0
3377,8277,Hyakka Ryouran Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,7.01,99201.0
3378,641,Ichigo 100 Special 2,"Comedy, Ecchi, Romance, Shounen",Special,1,7.01,13562.0
3379,20423,Kamisama no Inai Nichiyoubi Kioku,"Fantasy, Mystery",Special,1,7.01,18722.0
3380,5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,13,7.01,23757.0
3381,15783,Lupin III Touhou Kenbunroku  Another Page,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.01,1773.0
3382,193,Maburaho,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24,7.01,61004.0
3383,2016,Mermaid Forest OVA,"Drama, Fantasy, Horror, Mystery",OVA,1,7.01,3708.0
3384,1040,Mizuiro Jidai,"Shoujo, Slice of Life",TV,47,7.01,1519.0
3385,9693,Moshidora,"Drama, Sports",TV,10,7.01,15952.0
3386,3615,Neo Angelique Abyss,"Comedy, Fantasy, Harem, Romance, Shoujo",TV,13,7.01,24149.0
3387,5023,Ninpuu Kamui Gaiden,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26,7.01,650.0
3388,561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,11293.0
3389,1166,Sakura Taisen Gouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410.0
3390,4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39,7.01,282.0
3391,2029,Sirius no Densetsu,"Drama, Fantasy, Romance",Movie,1,7.01,2007.0
3392,20021,Sword Art Online Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,7.0,121722.0
3393,12727,Thermae Romae Specials,"Comedy, Historical, Seinen",Special,2,7.01,1953.0
3394,2493,Touch 3 Kimi ga Toorisugita Ato ni  Don1t Pass Me By,"Drama, School, Sports",Movie,1,7.01,1032.0
3395,1129,UFO Princess Valkyrie Special,"Comedy, Romance, Sci-Fi",Special,1,7.01,2495.0
3396,1481,Urusei Yatsura Haru da Tobidase,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Special,2,7.01,1815.0
3397,30355,WakabaGirl,"Comedy, School, Slice of Life",TV,13,7.01,22773.0
3398,11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,65633.0
3399,9547,Alps no Shoujo Heidi 1979,"Drama, Historical, Slice of Life",Movie,1,7.0,1480.0
3400,3631,Aoi Blink,"Adventure, Fantasy",TV,39,7.0,931.0
3401,750,Binchoutan,"Comedy, Slice of Life",TV,12,7.0,6960.0
3402,6246,Black Jack Sora kara Kita Kodomo,Drama,OVA,1,7.0,1595.0
3403,25437,Brothers Conflict OVA,"Harem, Romance, Shoujo",OVA,2,7.0,10286.0
3404,2684,Buzzer Beater 2nd Season,"Action, Sci-Fi, Shounen, Sports",TV,13,7.0,5193.0
3405,2121,Captain Tsubasa Sekai Daikessen Jr World Cup,"Action, Shounen, Sports",Movie,1,7.0,2334.0
3406,32483,Cheer Danshi,"School, Sports",TV,12,7.0,29219.0
3407,514,Cossette no Shouzou,"Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,3,7.0,40318.0
3408,22699,Dragon Ball Z Zenbu Misemasu Toshi Wasure Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Slice of Life, Super Power",Special,1,7.0,4153.0
3409,124,Fushigi Yuugi Eikouden,"Adventure, Drama, Fantasy, Romance, Shoujo",OVA,4,7.0,11740.0
3410,9154,Kindaichi Shounen no Jikenbo Satsuriku no Deep Blue,"Mystery, Shounen",Movie,1,7.0,631.0
3411,2215,Kishin Taisen Gigantic Formula,"Mecha, Sci-Fi",TV,26,7.0,4633.0
3412,5091,Manga Sarutobi Sasuke,"Adventure, Comedy, Historical, Supernatural",TV,24,7.0,523.0
3413,3462,Minky Momo in Yume ni Kakeru Hashi,"Drama, Shoujo, Slice of Life",OVA,1,7.0,600.0
3414,1917,Mobile Suit Gundam MS IGLOO The Hidden One Year War,"Mecha, Military, Sci-Fi, Space",OVA,3,7.0,8274.0
3415,33546,Monster Strike Mermaid Rhapsody,"Action, Fantasy, Game",ONA,1,7.0,854.0
3416,1792,Overman King Gainer,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.0,6551.0
3417,13377,Recorder to Randoseru Re,"Comedy, School, Seinen, Slice of Life",TV,13,7.0,17283.0
3418,19365,Samurai Flamenco,"Action, Comedy, Parody",TV,22,7.0,74324.0
3419,30806,Schwarzesmarken,"Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12,7.0,51632.0
3420,884,Shin Angyo Onshi,"Action, Fantasy",Movie,1,7.0,13231.0
3421,19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",TV,14,7.0,18072.0
3422,3248,Tenpou Ibun Ayakashi Ayashi  Ayashi Shinkyoku,"Action, Drama, Historical, Supernatural",Special,5,7.0,1892.0
3423,21851,Tesagure Bukatsumono Encore,"Parody, School, Slice of Life",TV,12,7.0,2084.0
3424,5830,Tsurupika Hagemarukun,"Comedy, Kids",TV,59,7.0,322.0
3425,3501,Wellber no Monogatari Sisters of Wellber Zwei,"Adventure, Fantasy, Historical, Romance",TV,13,7.0,3038.0
3426,6479,Candy Boy Episode EX02  Shiawase Kyouyuu Riron,"Romance, Shoujo Ai, Slice of Life",Special,1,6.99,15078.0
3427,2274,CLAMP in Wonderland,Music,Music,1,6.99,12267.0
3428,1841,Dai Mahou Touge Omake,Comedy,Special,4,6.99,5579.0
3429,292,Dear Boys,"Drama, Shounen, Sports",TV,26,6.99,12662.0
3430,896,Dragon Ball Z Movie 03 Chikyuu Marugoto Choukessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.99,57840.0
3431,118,El Hazard 2 The Magnificent World,"Adventure, Comedy, Fantasy",OVA,4,6.99,5771.0
3432,2973,Fire Tripper,"Fantasy, Sci-Fi",OVA,1,6.99,2115.0
3433,603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,6.99,17671.0
3434,12163,Ginga Tetsudou 999 Hoshizora wa Time Machine,"Drama, Sci-Fi",Movie,1,6.99,443.0
3435,2569,Jungle Book Shounen Mowgli,"Adventure, Drama",TV,52,6.99,3035.0
3436,636,Juubeechan 2 Siberia Yagyuu no Gyakushuu,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",TV,13,6.99,6733.0
3437,2772,Juushin Enbu Hero Tales,"Action, Fantasy, Shounen",TV,26,6.99,16502.0
3438,1768,Kikaider 01 The Animation,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,4,6.99,1710.0
3439,5967,Kinnikuman II Sei Ultimate Muscle,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,6.99,2435.0
3440,3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2 UFO Shuurai Tornado Daisakusen,"Comedy, Police",Movie,1,6.99,504.0
3441,5891,Kousoku Denjin Albegus,Mecha,TV,45,6.99,698.0
3442,20889,Kuro no Sumika Chronus,Psychological,Movie,1,6.99,12270.0
3443,6794,Kurokami Tora to Tsubasa,"Action, Martial Arts, Super Power",Special,1,6.99,6302.0
3444,13247,Lupin III Lupin Ikka Seizoroi,"Adventure, Comedy, Shounen",Special,1,6.99,1462.0
3445,32153,Mahou Shoujo MadokaMagica Concept Movie,"Drama, Magic, Psychological, Thriller",Movie,1,6.99,5452.0
3446,2707,Majime ni Fumajime Kaiketsu Zorori,"Adventure, Kids",TV,97,6.99,390.0
3447,1509,Mamotte Lollipop,"Adventure, Comedy, Magic, Romance, Shoujo",TV,13,6.99,11747.0
3448,1935,Megazone 23,"Action, Mecha, Music, Mystery, Romance, Sci-Fi",OVA,4,6.99,6483.0
3449,936,Naruto Movie 2 Dai Gekitotsu Maboroshi no Chiteiiseki Dattebayo,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Movie,1,6.99,97308.0
3450,800,NieA Under 7,"Comedy, Sci-Fi, Slice of Life",TV,13,6.99,16711.0
3451,4054,Norimono Oukoku BuBu ChaCha,"Comedy, Slice of Life",TV,26,6.99,315.0
3452,9884,Osomatsukun,Comedy,TV,56,6.99,1322.0
3453,31756,Owari no Seraph The Beginning of the End,"Action, Drama, Shounen, Supernatural, Vampire",Special,1,6.99,14248.0
3454,2363,Pokemon Housoukyoku,"Adventure, Comedy, Fantasy, Kids",TV,16,6.99,15461.0
3455,6973,Senkou no Night Raid,"Action, Historical, Military, Super Power",TV,13,6.99,28284.0
3456,8800,Senkou no Night Raid Specials,"Action, Historical, Military, Super Power",Special,3,6.99,3667.0
3457,1703,Tokyo Tribe 2,"Action, Drama",TV,13,6.99,5060.0
3458,2492,Touch 2 Sayonara no Okurimono,"Drama, Romance, Sports",Movie,1,6.99,1076.0
3459,3317,Uchuusen Sagittarius,"Adventure, Sci-Fi",TV,77,6.99,370.0
3460,1648,UFO Princess Valkyrie 4 Toki to Yume to Ginga no Utage,"Comedy, Romance, Sci-Fi",OVA,2,6.99,3993.0
3461,1923,Urusei Yatsura Movie 4 Lum The Forever,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,6.99,2745.0
3462,2087,VS Knight Lamune amp 40 Fire,"Comedy, Fantasy, Mecha, Shounen",TV,26,6.99,1150.0
3463,3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,30,6.99,1019.0
3464,2554,Ai Shoujo Pollyanna Story,"Drama, Historical, Slice of Life",TV,51,6.98,2427.0
3465,28391,Ao no Kanata no Four Rhythm,"Drama, School, Sci-Fi, Sports",TV,12,6.98,72174.0
3466,812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Magic, Sci-Fi",TV,13,6.98,17520.0
3467,2090,Choujikuu Seiki Orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,6,6.98,1556.0
3468,10259,Da Yu Hai Tang,"Adventure, Supernatural",Movie,1,6.98,7639.0
3469,1837,Dokkoida,"Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,12,6.98,3462.0
3470,2646,Dorami amp Doraemons Robot School1s Seven Mysteries,Fantasy,Movie,1,6.98,569.0
3471,1930,Futari wa Precure Max Heart Movie 1,"Comedy, Fantasy, Magic, Shoujo",Movie,1,6.98,3094.0
3472,22189,Futsuu no Joshikousei ga Locodol Yattemita,"Comedy, Seinen",TV,12,6.98,27417.0
3473,30039,Future Card Buddyfight 100,Game,TV,50,6.98,1365.0
3474,10604,Hidan no Aria Special,"Action, Comedy, Mystery, Romance",Special,1,6.98,32988.0
3475,31068,Hime Chen Otogi Chikku Idol Lilpri 2011,"Magic, Shoujo",TV,51,6.98,464.0
3476,3349,Kiddy GiRLAND,"Action, Comedy, Sci-Fi, Super Power",TV,24,6.98,13368.0
3477,28423,Kyoukai no Rinne TV,"Comedy, Romance, School, Shounen, Supernatural",TV,25,6.98,47036.0
3478,10893,Kyousou Giga,"Action, Fantasy, Supernatural",ONA,1,6.98,31096.0
3479,6209,Macross 7 Plus,"Mecha, Music, Slice of Life",Special,11,6.98,3894.0
3480,89,Mobile Suit Victory Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,51,6.98,12673.0
3481,5395,Nekketsu Saikyou GoSaurer,"Action, Mecha, Sci-Fi",TV,51,6.98,405.0
3482,18095,Nourin,"Comedy, Ecchi, Romance, School",TV,12,6.98,76069.0
3483,10549,Precure All Stars GoGo Dream Live,"Action, Fantasy, Magic, Shoujo",Special,1,6.98,1642.0
3484,12863,Pretty Rhythm Dear My Future,"Music, Shoujo, Slice of Life, Sports",TV,51,6.98,3347.0
3485,9127,Zettai Karen Children Gentei Kaikin OVA Chou Sakidori Special,"Action, Comedy, Shounen, Supernatural",OVA,1,6.98,1664.0
3486,300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",OVA,4,6.97,15683.0
3487,15411,Arcana Famiglia Capriccio  stile Arcana Famiglia,"Romance, Shoujo",OVA,1,6.97,12690.0
3488,8092,Bakumatsu no Spasibo,Historical,Movie,1,6.97,647.0
3489,25045,Barakamon Mijikamon,Comedy,ONA,13,6.97,18119.0
3490,11241,Brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,12,6.97,82205.0
3491,1817,DearS Kin no Tama desu no,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.97,18412.0
3492,25907,Glass no Hana to Kowasu Sekai,Sci-Fi,Movie,1,6.97,17105.0
3493,261,HappyLesson Advance,"Comedy, Harem, Romance, Slice of Life",TV,13,6.97,9989.0
3494,24347,Inazuma Eleven Chou Jigen Dream Match,"Shounen, Sports, Super Power",Movie,1,6.97,2280.0
3495,2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",TV,39,6.97,936.0
3496,1501,Kaleido Star Good da yo Goood,Comedy,OVA,1,6.97,5044.0
3497,9675,Kami nomi zo Shiru Sekai Flag 0,"Comedy, Shounen, Supernatural",OVA,1,6.97,35753.0
3498,2243,Karasu Tengu Kabuto,"Action, Adventure, Drama, Historical",TV,39,6.97,1220.0
3499,1804,Koko wa Green Wood,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",OVA,6,6.97,4176.0
3500,1423,Lupin III Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,6.97,2507.0
3501,1398,Macross Dynamite 7,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,4,6.97,7280.0
3502,2223,Maple Town Monogatari,"Fantasy, Slice of Life",TV,52,6.97,898.0
3503,4086,Muka Muka Paradise,"Adventure, Comedy",TV,51,6.97,1165.0
3504,6890,Ontama,"Comedy, Magic, Seinen, Slice of Life",ONA,5,6.97,1653.0
3505,6031,Osu Karate Bu,"Martial Arts, School, Shounen",OVA,4,6.97,628.0
3506,23849,Pokemon XY Sora no Hahen,"Adventure, Fantasy, Kids",Movie,1,6.97,2360.0
3507,6112,Shin KoihimeMusou,"Comedy, Ecchi, Fantasy, Historical",TV,12,6.97,20742.0
3508,1727,Shinkyoku Soukai Polyphonica,"Drama, Fantasy, Music, Romance, School",TV,12,6.97,22282.0
3509,8017,Soukou Kihei Votoms Genei Hen,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6,6.97,1454.0
3510,21195,Soul Eater Late Night Show,"Action, Comedy, Fantasy",Special,51,6.97,10303.0
3511,3071,Uchuu Senkan Yamato Aratanaru Tabidachi,"Drama, Military, Sci-Fi",Special,1,6.97,1470.0
3512,21065,Yakusoku ONA,"Drama, Music",ONA,1,6.97,615.0
3513,882,YuuYuuHakusho Movie,"Action, Adventure, Comedy",Movie,1,6.97,13904.0
3514,9875,Anime Tenchou x Touhou Project,"Fantasy, Magic",Special,1,6.96,8449.0
3515,2682,Aoki Densetsu Shoot Movie,"Action, Shounen, Sports",Movie,1,6.96,1259.0
3516,14751,Bishoujo Senshi Sailor Moon Crystal,"Demons, Magic, Romance, Shoujo",ONA,26,6.96,69702.0
3517,8361,Crayon Shinchan Movie 07 Bakuhatsu Onsen Wakuwaku Daikessen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,6.96,1148.0
3518,12549,Dakara Boku wa H ga Dekinai,"Comedy, Ecchi, Romance, Supernatural",TV,12,6.96,169615.0
3519,1795,Dirty Pair Bouryaku no 005bin,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.96,1915.0
3520,2520,Dragon Ball Specials,"Comedy, Fantasy, Shounen, Super Power",Special,2,6.96,14575.0
3521,266,Gunparade March Arata Naru Kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,12,6.96,9902.0
3522,262,HappyLesson The Final,"Comedy, Harem, Romance, School",OVA,3,6.96,6371.0
3523,1956,Ikkitousen Dragon Destiny,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.96,47117.0
3524,4196,Ikkitousen Great Guardians,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.96,37436.0
3525,17497,Jewelpet Happiness,"Fantasy, Magic, Shoujo",TV,52,6.96,1250.0
3526,5045,Kamen no Maid Guy OVA,"Action, Comedy, Ecchi",OVA,1,6.96,7074.0
3527,20745,Love Live School Idol Project OVA,"Music, School, Slice of Life",OVA,1,6.96,21188.0
3528,34447,Masou Gakuen HxH Specials,"Ecchi, Harem",Special,6,6.96,3736.0
3529,2248,Naruto Dai Katsugeki Yuki Hime Shinobu Houjou Dattebayo Special Konoha Annual Sports Festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,1,6.96,47988.0
3530,9988,Otome wa Boku ni Koishiteru Futari no Elder,"Drama, Romance, School",OVA,3,6.96,10579.0
3531,10346,Ring ni Kakero 1 Sekai Taikaihen,Sports,TV,6,6.96,566.0
3532,7845,Seton Doubutsuki,"Adventure, Fantasy",TV,45,6.96,187.0
3533,19285,Shingeki no Kyojin Ano Hi Kara,"Action, Drama, Fantasy, Shounen, Super Power",Special,1,6.96,49593.0
3534,1603,Super Robot Taisen OG Divine Wars,"Action, Mecha, Sci-Fi",TV,25,6.96,5232.0
3535,391,Tales of Phantasia The Animation,"Adventure, Fantasy, Shounen",OVA,4,6.96,16455.0
3536,20473,Teekyuu 3,"Comedy, School, Shounen, Sports",TV,12,6.96,13227.0
3537,2725,Tenchi Muyou Galaxy Police Mihoshi Space Adventure,"Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space",OVA,1,6.96,6082.0
3538,8023,Toaru Kagaku no Railgun Motto Marutto Railgun,Comedy,Special,2,6.96,26302.0
3539,2728,TWOMIX White Reflection,Music,Music,1,6.96,1708.0
3540,743,Umi ga Kikoeru,"Drama, Romance, School, Slice of Life",Special,1,6.96,25671.0
3541,33589,ViVid Strike,,TV,12,6.96,12345.0
3542,595,X OVA,"Drama, Fantasy, Mystery, Romance, Supernatural",OVA,1,6.96,8405.0
3543,4548,Yozakura Quartet,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,12,6.96,68023.0
3544,313,Ace wo Nerae 1979,"Drama, Romance, School, Shoujo, Sports",Movie,1,6.95,1564.0
3545,244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery",TV,39,6.95,3933.0
3546,1214,Binbou Shimai Monogatari,"Comedy, Drama, Seinen, Slice of Life",TV,10,6.95,11966.0
3547,2259,Dr Rin ni Kiitemite,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,51,6.95,1904.0
3548,32741,Girls und Panzer der Film Fushou  Akiyama Yukari no Sensha Kouza,"Military, School",Special,2,6.94,1667.0
3549,1859,Grappler Baki,"Action, Shounen, Sports",OVA,1,6.95,4557.0
3550,29101,Grisaia no Kajitsu Specials,Ecchi,Special,6,6.95,26747.0
3551,7580,Ikkitousen Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.95,28260.0
3552,22057,Inari Konkon Koi Iroha Inari Konkon Semishigure,"Comedy, Romance, Seinen, Supernatural",OVA,1,6.95,12930.0
3553,1230,Innocent Venus,"Adventure, Drama, Mecha, Military, Sci-Fi",TV,12,6.95,19708.0
3554,21671,Keroro,"Comedy, Sci-Fi, Shounen",TV,23,6.96,3260.0
3555,11079,Kill Me Baby,"Comedy, School, Seinen",TV,13,6.95,54288.0
3556,1707,Kinnikuman II Sei,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,51,6.95,6134.0
3557,670,Lamune,"Drama, Romance, Slice of Life",TV,12,6.95,28716.0
3558,630,Mahoutsukai Tai,"Comedy, Magic, Romance, Sci-Fi",TV,13,6.95,5328.0
3559,83,Mobile Suit Gundam The 08th MS Team  Miller1s Report,"Drama, Mecha, Military, Romance, Sci-Fi",Movie,1,6.95,8078.0
3560,2144,Naruto Movie 3 Dai Koufun Mikazuki Jima no Animaru Panikku Dattebayo,"Action, Adventure",Movie,1,6.95,91526.0
3561,7367,Naruto The Cross Roads,"Action, Adventure, Comedy, Shounen",Special,1,6.95,22131.0
3562,9568,Peace Maker Kurogane Special,"Action, Comedy, Drama, Historical, Samurai, Shounen",Special,1,6.95,1566.0
3563,33569,RePetit kara Hajimeru Isekai Seikatsu,"Adventure, Comedy, Fantasy",Special,14,6.95,14310.0
3564,5940,Seiken no Blacksmith,"Action, Adventure, Fantasy",TV,12,6.95,81738.0
3565,23201,Sengoku Basara Judge End,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,6.95,14568.0
3566,538,Shin Tenchi Muyou,"Comedy, Harem, Romance, Sci-Fi, Shounen",TV,26,6.95,22621.0
3567,1517,Silent Mobius,"Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,26,6.95,7664.0
3568,3086,Strait Jacket,"Action, Fantasy, Sci-Fi",OVA,3,6.95,18975.0
3569,423,Stratos 4 Advance,"Comedy, Military, Sci-Fi, Shounen",OVA,6,6.95,2448.0
3570,1532,Suki na Mono wa Suki Dakara Shou ga Nai,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",TV,12,6.95,30723.0
3571,4532,Taiyou no Yuusha Fighbird,"Action, Mecha, Sci-Fi",TV,48,6.95,762.0
3572,10622,Tengen Toppa Gurren Lagann Ore no Gurren wa PikkaPika,"Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,1,6.95,17209.0
3573,9005,To Heart 2 Adnext,"Comedy, Harem, Romance",OVA,2,6.95,2826.0
3574,1,1,1,1,1,1,1.0
3575,285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,25,6.94,12809.0
3576,5311,Astroganger,"Action, Mecha, Sci-Fi",TV,26,6.94,492.0
3577,109,Bakuretsu Tenshi,"Adventure, Comedy, Mecha, Sci-Fi",TV,24,6.94,48551.0
3578,29589,Denpa Kyoushi TV,"Comedy, Romance, School, Shounen",TV,24,6.94,67336.0
3579,115,El Hazard The Alternative World,"Adventure, Comedy, Fantasy",TV,13,6.94,7131.0
3580,25011,Fatekaleid liner PrismaIllya 2wei Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,6.95,13480.0
3581,10348,Fireball Charming,Sci-Fi,TV,13,6.94,5640.0
3582,13281,FlashBack,Music,Music,1,6.94,1508.0
3583,3367,Furusato Japan,Historical,Movie,1,6.94,1464.0
3584,25719,Futsuu no Joshikousei ga Locodol Yattemita Nagarekawa Annai Shitemita,"Comedy, Seinen",Special,1,6.94,6615.0
3585,4353,Gakuen Heaven Hamu Hamu Heaven,"Comedy, Drama, Romance, School, Shounen Ai",Special,12,6.94,5105.0
3586,2793,Hi no Tori 2772 Ai no CosmoZone,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1,6.94,1717.0
3587,1448,HyakujuuOu GoLion,"Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.94,5984.0
3588,1654,Kashimashi Girl Meets Girl OVA,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",OVA,1,6.94,10910.0
3589,7333,Koisuru Tenshi Angelique Kagayaki no Ashita Special,"Fantasy, Romance",Special,1,6.94,1315.0
3590,3991,Mahou Shoujotai Arusu the Adventure,"Adventure, Comedy, Fantasy, Magic",OVA,6,6.94,3208.0
3591,23945,Majimoji Rurumo,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",TV,12,6.94,38952.0
3592,1018,Majutsushi Orphen Revenge,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,23,6.94,9126.0
3593,7857,Mini Sengoku Basara Chousokabekun to Mourikun,"Comedy, Historical",Special,7,6.94,4110.0
3594,5249,Mitsume ga Tooru,Adventure,TV,48,6.94,383.0
3595,9917,Pokemon Best Wishes Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.94,17120.0
3596,25805,Pokemon the Movie XY Ring no Choumajin Hoopa,"Adventure, Fantasy, Kids",Movie,1,6.94,7636.0
3597,9806,Qin Shiming Yue Zhi Bai Bu Fei Jian,"Action, Fantasy, Historical, Martial Arts",TV,10,6.94,1070.0
3598,14627,Recorder to Randoseru,"Comedy, School, Seinen, Slice of Life",OVA,2,6.94,7769.0
3599,2965,Suteki Tantei Labyrinth,"Mystery, Sci-Fi",TV,25,6.94,6412.0
